Datetime,Load
2023-01-04 10:00:00,12.518171596420016
2023-01-04 10:15:00,23.2388976143011
2023-01-04 10:30:00,45.04834074399939
2023-01-04 10:45:00,46.49487447822859
2023-01-04 11:00:00,37.55276234585455
2023-01-04 11:15:00,37.84143855552351
2023-01-04 11:30:00,46.731633598837774
2023-01-04 11:45:00,84.66998688276207
2023-01-04 12:00:00,161.4075037004524
2023-01-04 12:15:00,230.05876099874047
2023-01-04 12:30:00,246.3076337265496
2023-01-04 12:45:00,267.6417698844227
2023-01-04 13:00:00,280.1340710363341
2023-01-04 13:15:00,279.882606745195
2023-01-04 13:30:00,280.7145175637264
2023-01-04 13:45:00,274.87823109772665
2023-01-04 14:00:00,263.869437462176
2023-01-04 14:15:00,226.7070562106941
2023-01-04 14:30:00,231.1216104320352
2023-01-04 14:45:00,217.3535643202764
2023-01-04 15:00:00,183.95003900544825
2023-01-04 15:15:00,168.30117728710496
2023-01-04 15:30:00,147.55155108448386
2023-01-04 15:45:00,123.66886921893544
2023-01-04 16:00:00,94.9954699732667
2023-01-04 16:15:00,69.85975550178324
2023-01-04 16:30:00,51.5532511834825
2023-01-04 16:45:00,33.077280685052486
2023-01-04 17:00:00,14.25348833133975
2023-01-04 17:15:00,1.232574803396517
2023-01-04 17:30:00,-8.3532102
2023-01-04 17:45:00,-8.326174100000001
2023-01-04 18:00:00,-0.8649896810982494
2023-01-04 18:15:00,-0.5309230123080146
2023-01-04 18:30:00,-0.1771011169588857
2023-01-04 18:45:00,-0.1350567964138287
2023-01-04 19:00:00,-0.1346153843288235
2023-01-04 19:15:00,-0.135384615224141
2023-01-04 19:30:00,-0.1349999997764823
2023-01-04 19:45:00,-0.1346153843288235
2023-01-04 20:00:00,-0.1352941174717508
2023-01-04 20:15:00,-0.1349999997764823
2023-01-04 20:30:00,-0.1349999997764823
2023-01-04 20:45:00,-0.1349999997764823
2023-01-04 21:00:00,-0.1349999997764823
2023-01-04 21:15:00,-0.1349999997764823
2023-01-04 21:30:00,-0.1349999997764823
2023-01-04 21:45:00,-0.1349999997764823
2023-01-04 22:00:00,-0.1349999997764823
2023-01-04 22:15:00,-0.1349999997764823
2023-01-04 22:30:00,-0.1349999997764823
2023-01-04 22:45:00,-0.1349783625569242
2023-01-04 23:00:00,-0.1349999997764823
2023-01-04 23:15:00,-0.1348780466114866
2023-01-04 23:30:00,-0.1351210180654583
2023-01-04 23:45:00,-0.1349999959254941
2023-01-05 00:00:00,-0.13507037
2023-01-05 00:15:00,-0.1349122804638584
2023-01-05 00:30:00,-0.135165118922155
2023-01-05 00:45:00,-0.1349999978509882
2023-01-05 01:00:00,-0.1350588238509882
2023-01-05 01:15:00,-0.1350014872079324
2023-01-05 01:30:00,-0.1349999997764823
2023-01-05 01:45:00,-0.1349999997764823
2023-01-05 02:00:00,-0.1350122225827463
2023-01-05 02:15:00,-0.1349494947176988
2023-01-05 02:30:00,-0.1350549448404335
2023-01-05 02:45:00,-0.134945054712531
2023-01-05 03:00:00,-0.1350012344970205
2023-01-05 03:15:00,-0.1350649348520611
2023-01-05 03:30:00,-0.1349999997764823
2023-01-05 03:45:00,-0.1349999997764823
2023-01-05 04:00:00,-0.1349999997764823
2023-01-05 04:15:00,-0.1349999997764823
2023-01-05 04:30:00,-0.1349999997764823
2023-01-05 04:45:00,-0.134956521508486
2023-01-05 05:00:00,-0.1350416735683498
2023-01-05 05:15:00,-0.1349999997764823
2023-01-05 05:30:00,-0.1349999997764823
2023-01-05 05:45:00,-0.1349579829628724
2023-01-05 06:00:00,-0.1350364961328295
2023-01-05 06:15:00,-0.1349624057853578
2023-01-05 06:30:00,-0.1350047183482028
2023-01-05 06:45:00,-0.1350014125053993
2023-01-05 07:00:00,-0.1350025624010294
2023-01-05 07:15:00,-0.1350485434737596
2023-01-05 07:30:00,-0.1349965215150426
2023-01-05 07:45:00,-0.1349999997764823
2023-01-05 08:00:00,-0.1349999997764823
2023-01-05 08:15:00,-0.134956521508486
2023-01-05 08:30:00,-2.516213994029286
2023-01-05 08:45:00,-9.225036
2023-01-05 09:00:00,-6.8478894
2023-01-05 09:15:00,-2.55087575
2023-01-05 09:30:00,2.693986026419002
2023-01-05 09:45:00,8.42287093465309
2023-01-05 10:00:00,20.4986625277744
2023-01-05 10:15:00,16.367185746582948
2023-01-05 10:30:00,25.364429121470465
2023-01-05 10:45:00,34.66030529983171
2023-01-05 11:00:00,42.35653402642204
2023-01-05 11:15:00,60.391382092485074
2023-01-05 11:30:00,60.15300465675184
2023-01-05 11:45:00,69.01654857427732
2023-01-05 12:00:00,89.13867657401374
2023-01-05 12:15:00,126.16850847980254
2023-01-05 12:30:00,206.6191386488388
2023-01-05 12:45:00,245.37610642683865
2023-01-05 13:00:00,288.4949989804746
2023-01-05 13:15:00,289.086797893624
2023-01-05 13:30:00,261.3128255693712
2023-01-05 13:45:00,94.39121431624156
2023-01-05 14:00:00,260.5338713265025
2023-01-05 14:15:00,152.32497147772048
2023-01-05 14:30:00,57.67609741354586
2023-01-05 14:45:00,44.475342694365146
2023-01-05 15:00:00,37.048161247639904
2023-01-05 15:15:00,34.52693646021783
2023-01-05 15:30:00,24.168639734483
2023-01-05 15:45:00,16.279148033948047
2023-01-05 16:00:00,21.51136142412492
2023-01-05 16:15:00,19.494495932478763
2023-01-05 16:30:00,7.020757293401861
2023-01-05 16:45:00,-0.2756048967785182
2023-01-05 17:00:00,-4.6681757
2023-01-05 17:15:00,-7.965667
2023-01-05 17:30:00,-9.9048244
2023-01-05 17:45:00,-1.9926506606502925
2023-01-05 18:00:00,-0.4063227729486436
2023-01-05 18:15:00,-0.1349999997764823
2023-01-05 18:30:00,-0.1349999997764823
2023-01-05 18:45:00,-0.1349999997764823
2023-01-05 19:00:00,-0.1349999997764823
2023-01-05 19:15:00,-0.1350656812322401
2023-01-05 19:30:00,-0.1349999997764823
2023-01-05 19:45:00,-0.1349999997764823
2023-01-05 20:00:00,-0.1349999997764823
2023-01-05 20:15:00,-0.1349999997764823
2023-01-05 20:30:00,-0.1349999997764823
2023-01-05 20:45:00,-0.1349999997764823
2023-01-05 21:00:00,-0.1349999997764823
2023-01-05 21:15:00,-0.1349999997764823
2023-01-05 21:30:00,-0.135015568019823
2023-01-05 21:45:00,-0.1349999997764823
2023-01-05 22:00:00,-0.1348571426102091
2023-01-05 22:15:00,-0.1351282049257018
2023-01-05 22:30:00,-0.1349999997764823
2023-01-05 22:45:00,-0.1349999997764823
2023-01-05 23:00:00,-0.1349999997764823
2023-01-05 23:15:00,-0.1349999997764823
2023-01-05 23:30:00,-0.1349999997764823
2023-01-05 23:45:00,-0.1349999997764823
2023-01-06 00:00:00,-0.1349999997764823
2023-01-06 00:15:00,-0.1349999997764823
2023-01-06 00:30:00,-0.1349999997764823
2023-01-06 00:45:00,-0.1349746230871522
2023-01-06 01:00:00,-0.1350769228660139
2023-01-06 01:15:00,-0.134954827339766
2023-01-06 01:30:00,-0.134995858989054
2023-01-06 01:45:00,-0.1350505048352658
2023-01-06 02:00:00,-0.1349425285026941
2023-01-06 02:15:00,-0.1350011316385806
2023-01-06 02:30:00,-0.1350485434737596
2023-01-06 02:45:00,-0.1349934984287091
2023-01-06 03:00:00,-0.1349999997764823
2023-01-06 03:15:00,-0.1349572647267424
2023-01-06 03:30:00,-0.1350467287561044
2023-01-06 03:45:00,-0.1349999997764823
2023-01-06 04:00:00,-0.1350050123086323
2023-01-06 04:15:00,-0.1350072211529367
2023-01-06 04:30:00,-0.1349999997764823
2023-01-06 04:45:00,-0.1350101346498984
2023-01-06 05:00:00,-0.1349999997764823
2023-01-06 05:15:00,-0.1350067287495479
2023-01-06 05:30:00,-0.1349999997764823
2023-01-06 05:45:00,-0.1349999997764823
2023-01-06 06:00:00,-0.1349952812047617
2023-01-06 06:15:00,-0.1349999997764823
2023-01-06 06:30:00,-0.1349941154996106
2023-01-06 06:45:00,-0.1349922297674387
2023-01-06 07:00:00,-0.134964538777762
2023-01-06 07:15:00,-0.1350399997830388
2023-01-06 07:30:00,-0.1349999997764823
2023-01-06 07:45:00,-0.1349532707968602
2023-01-06 08:00:00,-0.1350450448289107
2023-01-06 08:15:00,-0.1349999997764823
